@relation sea

@attribute at1 numeric
@attribute at2 numeric
@attribute at3 numeric
%class
@attribute cl {0,1}

@data
6.24720059,5.870266385,3.999438229,1
2.533000812,8.714248252,4.745355252,0
9.392754614,8.356336555,9.694574863,0
7.715552666,6.555998777,8.577260919,0
4.954080706,6.139882215,1.896507716,0
0.819792569,3.296090836,3.021366542,1
5.349157415,6.188246906,6.886132423,0
1.479867597,5.892941019,6.687021269,1
6.890474681,3.4651091,2.949736951,0
4.997175013,9.369077222,5.820667672,0
7.12951453,1.075471057,4.314518267,1
7.9394342,5.296547645,9.507689262,0
7.346508699,2.175198775,4.740436428,0
0.432720089,1.857260136,2.265068042,1
7.532091791,4.78674644,2.750057983,0
5.806628178,9.00860326,5.605887264,0
5.738900409,3.854188521,4.098736723,0
1.572776287,8.349185988,9.468855069,0
4.278642997,2.666140212,6.27629157,1
8.794551556,3.404105132,3.82976941,0
3.848117778,4.477965917,0.216544271,1
9.741058192,9.045777345,0.692570497,0
4.179337188,7.383793083,8.345140799,0
7.53406428,4.158565993,3.389885558,0
7.640459451,9.065538084,4.76279613,0
9.855328764,1.297064425,0.582988208,0
8.565035393,9.325862926,1.413068125,0
4.362658366,7.781077769,0.078042131,1
9.564644965,6.491471008,4.850040667,0
7.432833111,9.967255053,0.525145237,0
5.928053457,1.526270252,1.613412032,1
6.034042809,2.447701852,0.993159025,1
0.091993673,5.583130994,4.042757435,1
3.735579908,9.243550414,3.021889698,0
6.780183957,0.299908917,7.518747817,0
0.858225683,0.747700303,5.277941851,1
6.003345833,0.972691955,4.920959674,0
6.908727932,2.730285298,6.245177688,1
2.906232994,4.227507434,0.46378123,1
2.216527793,0.632727268,6.127766313,1
0.177306006,3.435552034,2.669799741,1
7.357294028,8.097917427,1.760316061,0
5.282672512,3.240012835,2.279324308,0
5.356134321,4.708435343,3.65677318,0
4.895138172,7.265258791,4.219859776,0
7.920271013,7.094889245,1.020545959,0
6.935169888,2.416736535,6.882782507,0
5.427365175,4.266654144,4.923614897,0
5.392792235,4.725805739,4.251432043,0
0.439735019,0.7508912,6.615749875,0
0.80125079,1.197281496,0.614838251,1
7.570958241,6.494154274,1.202391608,0
4.608134573,8.602913867,1.330359198,0
7.556919728,8.621916234,7.952601045,0
4.416777027,9.280455361,5.46537457,0
1.465585232,5.625832406,3.413328939,1
3.391044635,5.562631535,2.717579912,1
5.914913559,2.479334334,1.655765989,1
3.704042123,9.510963686,9.287628718,0
2.838909106,3.039598998,4.01502808,1
5.853304369,7.415477567,9.51845287,0
6.582961592,3.379069908,7.958837189,0
8.436083859,2.892846301,2.756793574,1
0.734496686,5.605227803,1.0555262,1
6.646861018,0.935326337,7.953224847,1
4.187022532,2.861558628,5.480555299,1
6.52216762,6.32146548,5.225748269,0
6.762259738,4.266157727,0.048305559,0
9.574549722,3.766085263,8.836640769,1
2.227723696,0.587689721,3.814017033,1
0.674158046,3.019443473,6.067621877,1
3.183803348,0.245954299,7.630440982,1
9.681079631,9.996324045,6.011716784,0
7.838586175,4.868099299,1.716481805,1
0.767538074,0.104699198,0.364089738,1
4.807837955,9.889825807,0.092521563,0
1.451567081,7.953570918,4.133254716,0
6.033514439,7.258580095,8.628381865,0
6.422648721,8.946363711,4.351279935,0
1.570472965,5.72826126,9.367102065,1
6.04659352,5.708234469,2.683989126,0
8.815163669,5.835666655,4.195492651,0
6.149748952,8.797729146,4.611210864,0
1.353461146,4.455184723,6.482439312,1
3.674617468,0.531423641,1.224848813,1
0.014379632,3.335631717,1.35236344,1
8.37363231,9.556183508,3.391497924,0
4.755602916,6.889506795,3.959501106,0
1.160117202,5.624307299,8.435255303,1
0.040723265,2.056459382,8.60086008,1
6.844022303,7.25631004,6.334174468,0
8.380236262,4.413599815,8.077052312,0
8.822957698,2.38082294,4.175365743,0
3.242993321,1.550679496,1.336596038,1
2.531610881,5.063728374,2.989627301,1
0.561236034,4.012356213,7.463641008,1
9.053654973,8.058758798,7.183428161,0
2.599500438,1.807076146,9.408099011,1
5.749123298,4.253176312,2.557833849,0
8.616441644,4.18665541,9.256046823,1
2.587302051,2.006710382,0.015935564,1
3.200034969,9.656701366,0.577382551,1
2.867355452,2.411167812,2.192351773,1
9.056092437,1.997095804,5.591157121,0
5.942287371,1.317537101,1.64514233,1
7.179428574,1.28129232,5.685147034,0
7.273672503,6.85092398,5.037681108,0
8.376973193,2.367002278,8.442639283,0
0.288618651,6.637043293,4.515452979,1
1.012088586,1.835271933,6.318926316,0
8.445368582,4.078112193,3.253120743,0
2.765130205,8.457014838,8.45599553,0
0.227575827,7.135469391,9.558156182,1
2.649947407,7.246752753,2.472061328,0
2.877675685,3.766167645,9.645711911,1
8.087098038,5.503099788,8.056283923,0
1.724308992,6.551881795,8.144381817,1
2.666241943,7.275387829,3.697139908,1
1.131371772,3.315445198,3.100555236,1
0.425729945,3.207061368,8.662968954,1
6.135061046,4.547800123,6.058274357,1
1.988059042,6.841121792,8.770392199,0
8.856575862,2.544808621,4.678736869,0
7.924631625,9.920456036,0.911999115,0
3.143333656,2.793104102,3.188658116,1
9.305719433,3.583820861,8.817944208,0
8.494287993,4.51565118,0.323510075,0
4.433413262,2.664920299,4.295528054,1
1.590402619,1.457388423,5.124968959,1
1.393828843,0.906335461,3.23383333,1
4.461678938,0.262115706,6.351622091,1
0.714073116,5.025338634,5.963990267,1
7.529225263,6.634582509,0.348090908,0
8.830943989,0.814186306,8.236983602,0
8.104634759,7.73123611,0.583109426,0
2.256202656,0.279552317,7.596577881,1
4.962968144,3.423413256,3.45485622,1
4.196105319,2.063609503,8.822202393,1
5.041170842,1.452111497,3.300283356,1
4.609946193,6.394834906,5.786877905,0
3.497024262,6.388543692,4.000865154,0
0.837426166,6.475645207,9.424843066,1
3.522698994,8.540088274,4.320204068,0
8.633197471,8.745635325,2.997801591,0
0.369444355,0.426276227,8.572092448,1
5.78691016,5.357948971,2.53011467,0
8.435267312,4.87353709,5.12103387,0
4.878254964,1.455270313,4.323014153,1
0.837717273,9.334609605,7.314200691,1
5.203904188,9.656302704,6.662124473,0
7.805664603,1.545338047,8.878229369,0
8.543960047,2.344892228,1.299836309,0
5.181785991,2.433487976,1.398679431,1
5.920001274,2.445780993,2.128405307,1
3.540179981,0.220860639,1.185602966,1
0.741826936,7.595608547,8.584810804,1
7.294265584,9.095574289,9.748358472,0
0.132517977,3.572320888,5.876711231,1
0.940887968,2.574002593,1.392731824,1
4.54766604,4.741444242,7.83716807,0
2.766002971,7.028443991,8.461708013,0
7.391989323,8.840410399,3.783795208,0
1.962820946,8.977783486,2.924883283,0
8.699038394,5.36933589,4.361047709,0
7.873362257,6.403998047,5.778086322,1
5.404080579,5.588632503,8.073084217,0
6.258211652,4.009906632,3.406301885,0
5.152257354,2.432742504,4.077399953,0
4.004490117,0.210709368,1.489974441,1
1.421604514,3.691199728,3.38579485,1
9.642378464,9.912162925,9.465360792,0
2.907873735,0.341226197,3.295746778,1
0.733898566,9.731089842,1.146603666,0
7.356940371,4.624652517,0.825641037,0
0.94949756,7.128803016,4.087694091,1
4.671015405,6.155558641,5.854682438,0
6.175374847,0.469644889,4.49572933,1
0.025682953,4.345551689,9.776403839,1
8.437788508,9.634203422,9.625080176,0
9.462684968,5.142343871,5.07242893,0
3.872120019,0.203980888,5.409566176,1
7.889610927,5.982185357,3.155662239,1
1.549384405,8.617510659,4.685447138,0
0.575309424,2.227124722,4.705166084,1
7.746257777,8.110902744,9.289121478,0
3.202049417,9.44059775,8.22376876,0
5.174426801,0.158877785,2.451999672,1
4.769413286,2.521150575,2.333068033,1
9.262881658,2.874030092,7.962799729,0
9.357663622,3.727700928,1.864082029,0
4.845353608,8.331057534,1.429309072,0
2.850610215,7.956193465,9.889291527,0
0.808553229,2.914532688,5.738798222,1
3.885987103,6.392608574,3.922074665,0
2.517494208,6.423888919,1.126338735,1
7.605243702,3.21166875,3.912066411,0
0.460109384,0.847530547,5.710772016,0
5.742062134,4.90548991,8.929675882,0
5.158212852,0.921684998,3.98163413,1
7.854457668,0.742024304,9.533962422,1
2.742386955,5.095558023,5.588610242,1
7.687097439,7.097218152,3.892743012,0
8.237417601,1.791529753,6.726970148,0
0.041213035,6.866489344,7.905113955,1
6.27269709,6.271394853,3.482122792,0
3.94487159,4.69715752,2.897277205,1
1.05118243,5.775911548,7.340579534,0
8.327030091,1.875791975,4.266259842,0
7.88874335,7.461711378,3.580716196,1
6.045329033,3.289700436,0.261253994,0
1.813420333,1.714360399,8.846750031,1
5.097349634,3.184027648,2.448803599,1
7.743549674,1.514623196,7.227673768,0
2.845606147,8.811237091,7.272745166,0
0.858484001,3.284641186,0.574354173,1
0.466861471,7.159777721,8.290270361,0
8.870242142,6.761342292,5.25591626,0
3.91428517,4.307928044,0.274590874,1
3.54817181,8.708611333,9.385174729,0
4.952375217,9.390277361,4.027230924,0
9.803207727,9.416352511,0.111275746,0
1.706704679,3.659918853,6.176325215,1
1.230882942,0.614638784,8.480765038,1
1.484338023,9.796989726,8.349365402,0
7.52160284,1.774764361,2.074062831,0
5.166826853,5.519794039,2.010529308,0
4.467478604,7.220642523,6.043483714,0
6.796369651,9.259613676,0.779182793,0
4.656812167,6.665561595,4.593695459,0
3.896325374,7.924772355,1.302570364,0
6.648816691,0.141987429,6.571813772,1
0.994016679,4.351073401,4.005145662,1
9.412617478,3.429522911,3.457782379,0
2.743743128,8.414534773,1.259270884,0
2.191941027,9.166093501,2.317547141,0
5.865987268,1.974224948,0.976486984,1
5.250686833,9.108661571,8.278561523,0
8.747704368,3.317867672,6.891674719,1
5.199982615,1.142536654,2.965750375,1
2.937656466,2.837419673,8.411881347,1
9.423175582,7.120665144,4.165647529,0
4.359797052,9.680116286,0.535313095,0
0.6989364,6.367649574,8.799739999,0
9.493897292,1.678570121,7.350431287,0
0.214207216,5.84233612,9.696301866,1
8.805797576,3.851261724,5.354658481,0
1.566392844,5.657393111,3.371010338,1
4.219010324,7.013657959,3.248086053,0
4.0327379,7.632189014,7.841574762,0
8.80863324,1.700324594,1.001111849,0
2.814991771,8.147456851,8.287006961,0
1.943286854,7.133463835,9.861592681,0
0.863130404,8.916970201,5.677612261,0
4.32227337,1.160039779,4.863939503,1
6.497527548,4.331322422,0.030771714,0
3.739046755,3.291453314,7.476263543,0
0.521976486,8.444335327,3.930518865,1
6.973561604,9.461780119,6.25582005,0
9.144879079,3.970706752,8.424280653,0
9.187736429,4.87273849,7.277978985,0
1.422931655,6.725049734,8.826705475,1
5.889521744,3.106315758,9.240332926,1
9.348666986,5.371735051,7.923202958,0
0.414560955,3.516406903,6.745467406,1
6.681537365,1.491728245,2.3763671,1
0.411873332,7.121259157,9.999446927,1
6.956861191,5.447026506,7.36058432,0
6.470398458,7.896528809,3.922700702,1
9.94383787,0.544993236,4.491839642,0
7.99812985,1.746529899,4.783406025,1
8.878460744,7.476239839,6.264727101,0
3.323262287,9.872192568,6.916481539,0
7.264579197,7.545562637,7.083923225,0
4.965393571,7.243531536,0.836488271,0
2.422731554,5.759858917,9.687694952,0
3.669497841,0.251569543,2.77775272,0
7.105068884,0.994782756,1.874712985,1
2.989839341,5.325440553,3.264941635,1
3.715267098,9.751434772,0.954167251,0
0.635297274,1.367794044,5.21857265,1
1.541268103,8.907308909,0.794065984,0
9.357485447,1.977841661,6.496225231,0
3.722296671,8.788871485,7.620124653,0
7.421594464,9.59250398,0.094858877,0
0.696924464,6.608427507,3.479819603,1
6.655762119,8.353042982,7.348394629,1
0.546838267,2.611893305,3.517415996,1
3.489297026,0.499363347,6.360699885,1
8.565399665,2.903375543,6.164481827,0
2.367649784,4.801799187,0.583082388,1
6.202623868,8.082272887,8.115289113,0
8.92492376,3.789515555,8.945533994,0
2.957465577,7.382701652,7.626189966,0
9.392104781,1.974319615,1.906205498,0
9.662091791,3.516753086,0.145329278,1
1.216590266,0.246273307,0.763420102,1
4.567006901,4.68804102,3.364128227,0
5.565458795,0.484091343,6.37434617,1
3.689950596,1.11807493,2.727161408,0
5.444250836,0.100727647,1.359492585,1
2.522972363,0.224845101,0.317007533,1
2.698038921,9.553511532,7.150026444,0
5.723806164,5.613602061,3.299112592,0
5.534862639,9.999243968,4.688281289,0
6.846617571,2.744434708,5.206539211,0
2.509672452,9.60642264,6.790014596,1
4.102287638,0.680161822,1.982526871,1
2.301605162,6.177561629,1.946032891,1
8.495905215,0.398385927,4.661458949,0
4.187555391,8.094767761,0.827449612,0
5.807054518,3.195690879,6.993389093,0
7.295683709,3.022972207,0.723316748,1
1.664829694,2.40569612,8.45486024,1
5.419320733,5.26218761,2.05778959,0
3.671542382,0.331006048,2.923664194,1
3.431846638,6.279105251,9.205942192,0
5.389293049,0.360305874,0.677254717,1
0.220596221,8.588758416,2.309670708,1
7.734151835,9.218437728,6.390195227,0
7.844185313,9.857231131,9.980207808,0
6.591240305,4.684303895,6.661819664,0
7.801366849,9.337092722,1.700893796,0
1.198510457,2.684469282,6.286089817,1
1.19381411,6.561643778,4.016809413,1
6.106877541,7.757598874,9.49181148,0
7.138600171,0.305547807,2.898278547,1
8.700552049,0.234945682,9.514817771,1
6.762034035,2.049531768,0.564768077,1
4.498396305,0.863378103,1.34962313,1
0.128708372,6.158191592,1.712899412,1
5.104933713,7.667265575,2.32848136,0
1.115849052,0.866809947,5.053761497,1
3.95579195,1.946006872,3.846757212,1
8.556574881,6.235171917,7.736670657,0
7.384286961,3.195515189,5.267940465,0
6.709581035,6.908614312,1.614425315,1
5.892966835,6.940557123,5.324773069,0
2.888784079,2.861711857,6.985416933,1
8.998598121,7.345420159,1.484652837,0
3.890217638,7.940696065,7.689327495,1
3.50577827,2.361657721,5.953749816,1
7.5090889,8.875359382,7.017757103,0
6.618074733,8.225227302,2.070603382,0
8.595290471,6.460984066,5.437786865,1
1.706144701,8.160378297,5.188522759,0
7.794810119,4.943446507,1.701414609,0
1.705228506,9.162429764,6.335982236,0
7.804530639,0.408674868,5.709153035,1
7.12175119,4.831710314,4.340259776,0
6.634843816,2.914385301,4.291315394,0
5.467874128,2.105080286,6.106763219,1
2.002042811,4.175712974,1.790383322,1
4.514892238,2.869940673,7.800619975,1
5.242460531,8.318148374,4.64844737,0
3.322155741,9.004803524,8.288680296,0
7.354537464,1.025703611,5.548437927,1
8.719437207,5.70607895,1.514636113,0
2.032151835,9.876445146,8.681051437,0
9.9343842,7.700498691,8.710917308,0
0.192853066,6.123233135,8.385889534,1
0.062229854,3.272667539,2.981170918,1
6.783010779,8.062128032,0.272675793,0
5.698039663,2.560797964,1.710077359,1
2.811207698,0.984073516,6.699275509,1
5.985463444,5.349752695,2.034487113,0
2.800249127,3.359945897,0.141927726,1
7.058514424,3.783424824,9.12846828,0
7.363458864,8.642776989,2.826081381,0
0.585045851,7.848573892,2.957463618,0
9.268074248,3.870456034,3.861976558,0
6.931403218,5.424275809,3.925990714,0
1.419860134,6.559644294,4.379881696,0
2.058444651,8.098186589,4.403757926,0
3.135525509,6.109292135,1.471331349,0
6.4715065,8.778604453,6.78760027,0
0.924250588,9.178292038,2.119372593,0
6.730612279,3.456461895,8.025538232,0
0.627758126,7.325828597,9.075920715,1
1.76485397,4.744107531,3.993332093,1
4.456593001,0.313129561,7.358685631,1
8.570621798,4.189948328,1.595799137,0
6.875145966,2.921798742,7.098712692,0
8.069435477,2.039093298,8.048545146,0
8.183182777,9.151325077,7.276851254,0
6.203810075,9.732018648,0.268411558,0
6.311042927,2.86586045,7.728753746,0
3.51119189,5.528824318,0.696894183,0
7.01685511,4.647309298,3.337887987,0
9.594253176,7.273710263,7.22175986,1
2.003322667,6.745182127,6.546938294,1
8.209788588,0.446992982,2.031350173,1
6.128749752,2.564582762,8.880571889,1
4.293812054,1.641448102,2.775075398,1
9.187027361,7.908980151,6.207329248,0
7.703484749,8.036987135,3.363921572,0
2.934828417,5.063149272,7.302269648,1
4.049396534,1.236628641,7.043154624,1
9.502756108,8.681001862,8.232556372,0
9.767039842,4.211560261,3.846592963,0
9.317357604,7.882299383,4.175506951,0
9.8564969,2.769323179,9.636208542,0
8.567424473,2.789022197,3.10026914,0
3.617507177,9.651259863,7.136386738,0
8.596258917,5.972093707,4.045566056,0
4.181956542,3.108470064,0.397768352,1
4.59494346,9.052986838,1.497003226,0
9.384183183,4.176307561,7.629821981,0
6.849546657,1.510986614,1.512806325,1
2.154925337,5.635004036,3.487907166,1
4.38844399,1.021691968,6.150090791,1
0.675461438,5.820053594,0.859614619,1
8.121301492,1.415223491,1.02317098,0
7.068453599,1.396061298,2.831280728,1
8.588660807,1.351056226,0.836468301,0
9.667130616,3.003045649,5.024587658,0
9.334380648,5.065609375,1.462942049,0
4.499996595,6.579832591,2.649141748,0
6.146053623,2.505897184,2.529517027,1
3.792843093,1.625283799,4.025458994,0
2.234552164,7.650070331,3.453994458,0
4.611904887,5.63116353,5.770300507,0
7.23739828,0.601774804,2.143620674,1
9.828853878,1.287206879,3.772031782,0
9.838633324,7.331148475,1.322443293,1
2.121247147,4.881500053,3.325295323,1
3.742999903,2.115317555,6.646981771,1
5.08222412,4.636354323,5.74907135,0
6.12539503,9.617862504,9.140919352,0
3.355544239,6.913238773,7.03126078,1
6.907912675,4.72365553,3.134226889,0
5.827515288,4.140910926,9.999469977,0
5.269960515,8.395485268,4.174087592,0
4.652240664,1.768831504,3.807469371,1
5.236473158,9.516149877,0.221213621,0
4.278917814,5.365122016,2.976593341,0
5.607249284,0.908490135,4.394885006,1
9.642017147,6.363670615,9.72238,0
3.459215771,5.07135451,7.885910676,1
7.467695759,2.353322071,4.089333667,0
4.87408008,0.453732347,8.218649264,1
4.234081568,5.028349979,5.538413686,1
2.110524512,9.574499079,3.268722209,0
5.851132162,6.082228841,5.682720421,0
1.387132709,5.143609655,7.503689834,1
0.717880221,2.41491691,9.0122466,1
0.107691181,9.748357157,0.728907913,0
2.793448473,6.570725482,3.2082267,0
1.416076686,9.402401928,3.102604641,1
6.681484677,0.974287261,0.588463782,1
0.00285438,0.146139574,7.350022219,1
4.835174821,8.365183931,6.58465427,1
9.04024332,6.342919154,5.922281021,0
7.491830564,9.38123821,5.253734546,0
6.734352497,0.189147899,9.734790608,1
4.964857794,1.981662267,4.018391313,1
8.306520364,0.449765583,9.261058099,1
8.142694381,1.514783101,8.798105412,0
9.946215981,3.90041836,8.121986501,0
2.548125972,7.258438766,7.240386208,0
0.839747058,9.269128851,4.227719668,0
3.319593445,3.840497935,9.643491139,1
1.089983185,6.838131261,9.40038757,1
2.491168301,7.877154871,3.651255138,0
7.080784489,2.497734454,2.363341605,0
5.632880984,2.637415942,4.17523343,1
8.665122301,2.279384623,7.949650709,0
3.546335518,0.674393009,5.32700864,1
9.891220851,3.793248574,5.607517877,0
3.046789193,4.629935963,2.714364927,0
2.500044553,5.050821128,6.227566798,1
6.561834713,5.891989221,7.339414191,0
2.029598071,4.795924225,2.88508793,1
6.674084568,8.297813164,4.93635234,0
7.897733273,5.751740807,9.959735344,0
8.551966993,0.981110409,7.598593266,0
6.492645027,6.380081807,0.896694705,0
7.463395482,0.120298646,3.566274247,1
1.297213318,2.045268601,8.696196938,1
6.74039615,9.543857913,2.341837282,0
7.491817168,9.2496756,3.177337046,1
1.534803915,5.422517507,6.657710879,1
9.710472059,8.659359577,5.683680026,0
4.889525558,2.143775404,6.131513818,1
0.325221413,6.1127684,5.611727549,1
7.807537864,9.942631528,8.697506563,0
9.613380025,5.118499061,0.892546,0
5.946893286,6.552226957,1.534212413,0
0.789268848,3.522623222,7.795930519,1
1.304775018,6.308723257,0.084377965,1
6.973902174,2.806517228,4.91896869,0
5.890357445,1.313741411,4.367667308,1
5.879064284,0.403600369,5.872495376,0
3.771630696,3.298330715,5.019220629,1
1.77927997,6.421856197,1.162983236,1
8.687561489,2.654655957,3.489427351,0
8.667147967,2.173450245,7.568126901,0
1.516478063,5.444323279,0.812193654,1
1.452565394,7.758003845,3.469036066,0
8.687067112,7.799375079,9.77592295,0
9.611700648,8.625336629,1.544300356,1
8.436007172,2.139705297,6.158995869,0
1.963285189,3.537115839,0.127922079,1
4.315214876,1.838566852,8.678327056,1
9.931138753,5.826962104,8.708095097,0
3.45275411,1.611381281,7.488831877,1
6.982044422,2.771538727,1.395106352,0
9.932742288,1.575276882,2.907531695,0
5.125245834,7.152606687,7.863539301,0
4.732680864,1.772039107,5.309338354,1
0.595584084,1.344563545,7.071848021,1
5.836667528,4.025061782,2.245034346,0
7.609221448,2.277107638,5.587386559,1
6.289731225,3.563628592,0.509672737,0
7.238746798,3.845578029,9.535095862,0
5.430915172,9.131175469,9.387549687,0
6.202641627,8.256691726,1.082712315,0
5.77165988,5.584955322,1.959483695,0
0.876289343,8.150903196,2.1335565,0
3.59772168,5.337889888,5.52986081,1
5.923344954,5.284065031,6.91594384,0
1.44169548,1.004581639,8.109541806,1
6.553300176,2.074296021,3.774496327,1
4.912986217,2.550902578,4.527486002,1
